인천고의,4
"각선미'"",두산",4
[잠실,32
"5연패(종합)"",""이상철",4
홈팬,8
놀라,4
마의,4
베어스전,64
박경수는,4
전달하고,4
승부가,40
활용할,4
4안타·파슨스,4
"유희관,27일",12
않던,4
차지해라”,8
선발로만,8
"4로...""",4
표시되고,8
KBO리그…,4
앞서가는,8
"위해',2021",4
"면모""""",4
힘든,28
2호,20
뒤로,8
"도우미'"",24일",4
12로,4
이용규에게,12
'LG전,4
'4번,4
"휴식이다.""""",4
잡고도,4
"63승34패,",4
6피안타(2홈런),4
딛고...,4
"김재환의...""",12
핫팬츠,8
"/2021.04.20""",120
기립박수',4
배트를...,20
'안와,8
"적시타,""30일",16
"구심에게...""",8
"좋았어!',""16일",4
폰트(31)가,4
"2021.04.27.,""우아,",4
게약을,4
끊어야겠다는,4
"""""최원준이",4
미란다(18⅓이닝,8
2회,108
해도,24
"강태율,'9회",4
들어오고,32
"2021.04.27.,'노토바이'",4
없이,88
김결의가,12
2루타가,8
6경기,4
"""""다음",8
랜덤,4
질러,4
"'김재호,",4
"2021.04.19.,""박세혁,",4
105구),4
"좋아서"""""",이대호는",4
1위가,4
"만루포"",롯데",4
곽빈이,60
홈런볼을,4
"것""""[SS현장]"",김재호",4
"장재영,29일",4
"예정"",""두산",8
곽빈의,12
"2021.04.29.,첫",4
"우연,'발랄한",4
6피안타,16
밝아진,12
1군에,36
‘해결사’,4
송은범,8
굳어진,4
보여줘서,4
"적시타',2021",4
‘다승,4
"2021.04.16.,이번",4
극찬한,4
활약해,4
"이닝"",이영하(24·두산",4
주겠다는,4
히어로즈전서,4
무겁게,4
권정웅의,4
"났다""""",8
활약한,8
"2021.04.26.,""뉴페이스",4
올릴,36
'6이닝,4
"2021.04.20.,두산의",4
권정웅이,8
지시하는,4
결장할,4
"키움...""",4
"이어간다'"",""20일",4
슬라이딩을,12
"끊었다"",NC",4
들고,16
퇴장…두산,4
전망이다.,16
/2021.4.28,180
'만루찬스,8
"2021.04.22.,""[포토]",184
"2021.04.28.,""[사진]허정협,'8회",4
쓸어,4
질주...NC,8
‘포스트,4
"칭찬""""[SS인터뷰]"",두산",4
"2021.04.24.,""땅볼에",4
후예',4
9승13패를,4
"2021.04.28.,""[사진]키움",4
1이닝도,12
"2021.04.27.,'우와!'",4
8승...,28
"곽빈(22)에게...""",8
1루주자...,4
"울상…최주환,",4
5월1일,4
치열하게,12
5이닝을,28
인근,4
"시점이라...""",4
역투한,4
랜더스전에서,8
김인태를,4
"치른다,""지난해",4
"2021.04.23.,""[사진]최원준,'승리",4
"마음으로'"",21일",4
마운드에?,4
"솔로포,두산",4
"여러분의...""",32
"교체,""프로야구",4
화끈,4
반등에,12
아이,4
도전합니다',4
불펜진과,4
"끌려가던...""",4
중견수,10058
돌아보면,8
'강하게',4
진출,4
기선제압에,16
선두에서,4
7대6,4
"미란다,두산",4
계단,20
"2021.04.20.,""‘10K",4
끊겼다.,4
"나선다"",키움히어로즈는",4
히어로]ERA,4
시구하고,8
후송돼,4
컨디션을,12
스코어를,4
"없다',2021",4
"2021.04.27.,""[사진]조상우,'막으면",4
조심',4
한국시리즈(KS)의,4
미란다(32)가,4
홀드,4
"붙길"""""",KT",4
1.2루서,36
2135경기,4
것이라,4
승리했다.,492
장승현-최원준,4
있었는데',4
"2021.04.13.,""[사진]두산",4
"신인...""",4
10월,24
"병살이라니'"",21일",4
마무리투수로,4
"실시"",""키움은",4
"10탈삼진)...""",8
다만,8
"위태로웠고,",4
"기쁨'[포토],""14일",8
'리드,8
"2021.04.22.,[사진]땅볼",4
오지환이,16
인기,16
"슈퍼캐치'"",두산",4
떨어져있어서,4
"흔들렸지만,",8
없어,4
"1,2루,",60
들어오더라구요.이렇게,4
1군을,4
1군의,8
추가,24
차가,12
내야수에,4
끌어내렸다.,4
덕아웃에서...,20
노시환(한화,8
"중"""""",""투구에",4
박병호는,20
"2021.04.23.,두산",4
'0의,4
"들었다""""고",4
몰아치며,12
총,24
"눈웃음"",30일",4
"배터리"",""16일",4
위너스의,4
때와,8
두산베어스·기아타이거즈·롯데자이언츠·한화이글스가,4
"2021.04.28.,""'신인왕'",4
8-7로,8
"행진,",4
산뜻한,4
이글스)의,8
곧바로,16
"2021.04.23.,""SSG,",4
장지훈(1패),4
시절부터,8
"2021.04.24.,지석훈-김태군",12
"""""겁",4
'한숨,4
정주현,20
바랬다.,4
‘1회,4
"투수'"",두산",4
내리꽂는,4
서울,88090
4안타+파슨스,4
-주전,4
'2사,4
선발진…김태형,4
"2021.04.29.,""[포토]문찬종,",4
“롯데,8
장재영의,12
폭발을,8
"떠나도,",4
"2021.04.16.,""'김재호",4
비상이,4
0-10으로,4
"2021.04.28.,""'9억",4
장재영을,12
장재영은,68
"2021.04.27.,""[사진]김웅빈,'경기는",4
2019년의,4
"질주"",키움",4
호투,68
장재영이,172
"2021.04.25.,[잠실",8
70개....,4
조화'이룬,8
"기쁠수가'"",27일",4
선취,88
미끼→오른손,4
"마중하기,",4
'카리스마,8
오재원과,8
화력을,16
희생플라이,4
김성한,20
개막전…설레고,4
"않겠냐""""며",4
못치고,4
2021’을,8
"전력질주'[포토],""24일",8
"박건우,""18일",8
"""""항상",4
6개,4
"2021.04.25.,양의지",16
2군행’,4
"2021.04.23.,[사진]승리의",4
정재훈,20
2할,4
"선수단을...""",4
위즈전서,4
"2021.04.25.,자고",4
"발랄하게'"",27일",8
부진으로,4
실려,12
4방에,4
출전하여,4
.184에,4
순위표는,4
10일,80
6세이브',4
"덕아웃으로"",2021",4
두산을...,4
"2021.04.26.,""'하트시그널2'",8
"설명했다....""",4
무엇이,16
통산 1000경기,8
"무대마다...""",4
변하면서,4
"다해'"",두산",12
언제까지,4
패했다.,40
"2021.04.14.,""kt",4
예정이다.,68
'이쪽이,4
"2021.04.24.,미란다",56
지운,8
"2021.04.25.,""[단독]",4
"2021.04.16.,1루로",8
시타자를,4
"화요일,",4
잠실구장서,4
희생번트에,4
데이터와,4
적응기를,4
격차는,4
주전,184
역투·라모스,8
주저,4
도움되니,4
"눈빛'[포토],""24일",4
파크에서,8
일이,8
엘롯라시코,4
'9회말,4
살얼음판,4
"승자"",""9회초",4
잠실야구장,16
"불만"",27일",4
관록이,4
"말소"",""류",4
간판타자,4
페르난데스가,312
12경기,4
'중요한,4
트윈스와,556
'기본기'를,4
이어오다,4
좋아지게끔,4
"복귀,두산",4
버텼다.,8
"2021.04.21.,""[사진]솔로포",16
선수는...,8
져버리며,4
"가르며'"",22일",4
"‘두병헌’,",4
"2021.04.16.,""'라모스",8
배트’,4
입단에,4
주자,548
투런포를,28
라이온즈-SSG,4
"힘내',""16일",8
누굴,12
"수줍게'"",두산",4
세리머니하는,4
처음,40
경험도,8
있다…허문회,8
깊어진다,4
카리스마,4
"와인드업,30일",4
사이드암,8
승부는,16
"향해"",""16일",8
계속된,4
성공하고,56
‘잔망루피,4
포옹을,4
4회말을,8
"승"",27일",4
"2021.04.29.,""무조건",8
잘해주고,20
모아,4
슬로건...,4
"[...,30일",4
김재유(29)를,8
"4실점',두산",4
시타',4
도는,8
"넘겨보자'"",21일",4
"관전하고...""",4
"약속"",LG는",4
"""""투지",8
9-1으로,4
"""""일단",4
'안타치고,8
경영,24
위기관리능력에도,8
요건까지,8
이영하,56
선수로...,4
"2021.04.17.,김강률-장승현",4
"2021.04.21.,""[사진]마차도,'김재환!",4
"교체"",""2021",4
"2021.04.25.,""[포토]권휘,",8
누가,8
처음부터,4
"2021.04.17.,""두산",8
4.5게임밖에,4
"가자!"",""2021",16
결혼,12
'슈퍼루키',4
빛,4
악몽이었다.,9978
전적은,4
"선발…""""나가서",4
홈런왕,8
"기록,",28
"공',2021",4
경쟁,8
때려내고,176
11안타',4
등판했지만,4
'안치홍,4
투런포로,4
"탈꼴찌…이의리,",4
빼는,8
"2021.04.24.,""[사진]김재호,'짜릿한",4
잠실구장을,4
허문회의,4
차원에서,4
주요,12
"태그아웃?',18일",4
6실점...,4
"최정,",8
잠실구장의,4
펜스,16
접어든,4
"스트레일리,'아이고'"",22일",4
점프슈트,4
"뿌리며'"",28일",4
머선,4
'LG에,24
홈런으로,28
NC와,48
NC.,4
트윈스(16명)와,4
"2021.04.18.,정재훈",4
팬북에,4
"""""최주환,",8
격파…오승환,4
달려,8
4호,24
 20일,4
완파하고,24
5위를,4
[최주환.,4
"달아나'"",""29일",4
"투수입니다""""",4
시절,8
"2021.04.25.,""‘두산",4
부서져라,4
대타,36
자이언츠ㆍ한화,4
그랜드슬램을,8
'투타,4
눈에,12
신승을,24
어림,4
"""""김대유,",4
"오윤석,22일",4
안권수를,4
"덜어줄까"",프로야구",4
베어스에,72
"2021.04.18.,김재환-양석환",4
"2021.04.17.,비명",4
사실,20
"2021.04.18.,야구장",8
1승,24
치고,1584
4대,8
"장승현,23일",4
"끝냈다,키움은",4
'LG잡고,8
"2021.04.21.,[사진]적시타",4
구겼다.,4
'양의지,4
출푸,4
청순미',4
2000안타',8
출루하고,84
주에,4
폭격,4
'귀엽게,4
막아냈지만,4
지켰다.,20
"2021.04.20.,""[사진]윤명준,'무실점",4
김인태에게도,8
뛰는,16
있다?,4
17승4패,4
베어스와,65796
류지현은,4
용규놀이에,4
통타...,4
역전승…공동,4
"못했든….""""",4
"시구"",매경닷컴",4
'패전,4
15-4로,64
장기결장,4
풀어볼까',4
그런데도,4
3루타까지',8
펼친,68
훈련,8
감독님께서,4
"2021.04.27.,‘결승타+호수비",4
호수비!'…'화력'에,4
"관람객들,18일",12
"2021.04.28.,김수환",4
진갑용과,4
"끝내자'[포토],""18일",4
"선두(종합)"",""전날",4
1회에,8
광대뼈,4
"2021.04.24.,""최다",4
홀로,12
김진욱(19)이,4
맞은',4
어디선가,4
최소화할,4
'폰트,16
"퇴원...""",4
"2021.04.29.,""장원준,",4
모은,12
"같아요""""",4
합의했다.,8
5실점',4
"던..."",""강태율은",4
리그',11200
"달성',18일",4
상회하면서,4
"2021.04.19.,""[잠실",4
인생투에다,4
적시타,240
"2021.04.14.,[포토]",12
진행한,16
"""""선발로서",4
김원형(49),4
대포,4
"타격감'"",두산",4
로켓.,4
"로켓,",48
(우아!)의,48
"박정음,",4
“화,4
히어로즈,296
동생들이,4
팬북을,24
"왔어요',두산",4
팬북은,36
사령탑이,4
좋아지기를,12
"2021.4....""",20
위즈전을,4
롯데…,4
서울고를,4
밝혔다....,4
"힘내세요',""16일",4
시야에서,8
무기력,4
실패,8
환경이,4
"추격포'"",23일",4
추가하며,4
선택은,4
2회부터,8
노한,4
만루찬스,44
풀렸나.,4
프로야.',4
6실점(4자책)으로,8
'내가,44
오른다...두산,4
베이스볼],4
'에이스'의,12
199개의,4
걸그룹,260
좌선상,4
베어스의,13048
판독을,4
눈을,8
"라이온즈(8승7패),",4
계투,4
'빛나는,4
키웠다.,4
"조상우,2021",4
"공급"",바나노의",4
"'장승현,",8
우왕좌왕',4
"요키시,",28
"살짝"",2021프로야구",4
2연패로,8
5타수,12
'슈퍼,4
25일(한국시간),20
"어깨',NC",4
"축하!"",2021",8
거뒀다.,464
"펼쳤고,",4
박병호(키움,4
"코멘트]""""국대",4
키움 허홍,8
"""""지금",8
고종욱이,4
콘텐츠에,20
베어스와 KIA 와의,4
"서건창,2021",4
하위타순,4
휴가,4
'거의,4
10회말을,4
송명기가,104
"""""출산",8
프레스턴,4
"박동원,",4
"증정"",""서현숙은",4
있으면서,4
내야땅볼떄,4
"역투!"",2021",4
"2021.04.25.,""""""홈",4
응원봉을,4
'놓칠뻔,4
라모스를,8
average,4
수아레즈(WAR,4
3승째를,12
볼넷과,8
강태율이었을까?,4
내야안타,8
미녀,8
"로켓,10일",12
타점앓이에,4
면치,4
증세를,32
"알칸타라,KBO리그",4
타이…'1차,4
결승타+이영하,4
2실점했다.,8
밀워키의,8
내야땅볼로,8
"2021.04.29.,""대표팀",4
발걸음이,8
맞아,120
골든글러브도,4
4실점한,8
3개씩을,4
위:,4
'편한,4
어떻게,20
올리면서,4
잠시,40
"죄송하다.""""",4
"신바람"",롯데",8
"있었는데..'"",""22일",4
찌른,8
"2021.04.24.,[사진]아쉬운",4
광주에서는,4
"등판,",80
"2021.04.20.,[사진]1회",8
'솔로포로,4
사이,24
대해,88
과시하며,4
1-13,4
2루주자,40
'퍽퍽',4
채운다.,4
"배경을...""",8
‘5볼넷,4
호투’,4
3이닝까지만,4
"국혜성,16일",4
"천온유!...""""두산",4
대구에서,4
환영을,16
"역전승"",""시즌",4
"2021.04.18.,기뻐하는",4
"캡틴이라고'"",21일",4
박종기가,12
4패,4
솔로포의,4
출발선에,4
"2021.04.18.,추가",20
"2021.04.16.,'수비",4
채은성에게,8
베어스전에서,200
사직구장,4
못하면,4
"흔들렸나…""""두산이",4
관람객에게,8
풀렸나..롯데,4
갑자기,8
추재현을,4
"강백호,",4
"뷰캐넌은...""",4
나선다고,4
5개를,28
돌렸다.,8
땅볼타구때,4
"고..."",한현희는",4
"김택형,30일",4
라이벌’전에서,4
'국가브랜드경쟁력지수’,4
마친,224
초청했다.,4
어디,4
말했다.,48
"[MD라이브]"",데뷔",4
계약금,12
"2021.04.25.,푸른",4
연타석,56
주신,12
안타,168
"김재환,두산",4
"강백호,""13일",8
신부,4
"고척]"",키움은",4
맛있는,4
"받으며'"",롯데는",4
재활',4
"박병호-이영하,",4
"2021.04.29.,""파나소닉코리아,",4
"허은미,",12
하재훈(31),4
"욕심냈나',18일",4
범했다.,4
벌어지자,12
이명기·박민우,4
좋다가,4
"풀리네"",2021프로야구",4
"했어'"",30일",4
"2021.04.25.,""'ERA",4
"유희관,21일",12
"작렬!"",2021",4
돌려세운,4
2021.,64
대표,8
1위→8위?,4
부진했던,4
“타자들,4
시상식을,44
“(코로나19로),4
박병호를,8
차이’,4
콜업…두산,4
"배구단,",8
"2021.04.21.,""‘터프",4
비결,8
각,8
8승8패로,4
'달려가자',4
스타트로,4
"2021.04.13.,""4연승",4
4경기,36
아니다.,16
선수(15명) 중,4
SOL...,8
"발걸음"",2021프로야구",4
각종,28
내복사근이,8
LG전에서,8
이후,140
진에,4
아직도,4
공격력으로,8
"2021.04.28.,김인태",8
"가자'[포토],""18일",4
FA로,4
"2021.04.18.,추가득점한",4
신인',24
실전,16
밀린,4
"2021.04.26.,""신한은행,",4
홈을,164
"성공',""16일",4
결과물이다.,4
어떤,20
뜻에서,8
MK스포츠(서울,292
했던,12
"""""주말",4
올려,24
비가,4
조기강판됐다.,12
"""""두산전,",4
5개로,28
"2021.04.27.,[포토]",36
맞는공,4
연속...,4
"도전한다.""",4
"2021.04.29.,오영주",4
"2021.04.21.,""[사진]김동진,'병살로",8
"2021.04.28.,""‘최하위’",4
'퍼플키스',8
머리쪽으로,8
크지만...,4
"안재석,2021",4
문대원이,36
중요성을,4
수안,4
안정적인,12
스윙을,24
전력분석관이,8
"발야구,",4
경기가,36734
'(박)세혁,4
경쟁력,8
유지하기,4
베어스)과,16
"매진,24일",4
하남직,4
김원형,68
"환상의...""",4
"감사합니다!',2021",4
대화제약과,8
쓰고,4
'방망이야,4
"'안풀린다'[포토],""18일",4
방문해주셨으니,4
코치에게,4
"NC,두산",4
"프레이타스,",40
2승·신본기,4
"2021.04.18.,이종열",4
'2점,8
개막한,4
홈런성,4
2021...,8
이동해,4
6.,24
"시구'"",27일",8
트윈스의,40736
야수들의,12
"2021.04.21.,""두산,",4
"홈을...""",4
"2021.04.16.,'아빠",4
기습번트로,4
불운했던,4
생겨도,4
"2021.04.23.,""[사진]박계범,'선제",8
"적립"",두산",8
최저,4
"2021.04.25.,FC트윈스라고?",4
14일,10094
이야기했다.,4
200만원과,4
2실점으로...,4
올라오지,4
가능한,20
아픈,8
김재환(32)이,4
경사를,4
않는,28
"2021.04.24.,'경기",4
"덜어...,""시간이",4
뒤부터는,4
"스트레일리,",32
뜬공을,16
"강판,""함덕주는",4
완벽해!',4
최주환을,20
'디펜딩,16
최주환은,16
잠실),68
4-9로,12
던지고도,9986
"1차전...""",4
이승진,4
"넘어갔다!'"",두산",4
이대호'의,4
이재원과,8
최주환의,12
맞은,288
"늦었다’,18일",4
'인사,4
1대0으로,48
게리,4
복귀로,8
"던진다'"",22일",8
"홈런으로!"",""2021",4
이대호…상징성,4
올랐다는,4
"보크',2021",4
“구속,4
"그랜드슬램으로'[포토],""24일",8
"2021.04.18.,배트",4
0-9로,4
결심하기,4
"2021.04.27.,[잠실",4
안치홍(2루수),4
상승세를,32
트위스의,12
한국시각),4
"2021.04.18.,""'박세혁",4
[오!쎈,96
"2021.04.30.,""당찬",4
높인,4
느꼈다.,4
장지훈에게,12
방망이가,8
'교체,4
"9회,",4
"김재호,",92
김재호.,4
"2021.04.29.,""[고척",32
"""""하위",4
가족과,4
1이닝만,4
"2021.04.21.,""""""바람의",4
높은,20
"홍창기,16일",4
'이미,4
남호(20)와,4
"""""어느",4
"2021.04.14.,[사진]3-1",4
기동력은,4
"[MD라이브]"",두산",48
분위기를,52
"2021.04.27.,""‘대한외국인’",4
마쳐,4
소환했다,4
장기간,8
타격에,4
타선은...,4
느껴,36
기용은,8
"2021.04.30.,[사진]첫",4
최다,84
"[SEA..."",지난해",4
투수다.,12
 두산의,8
"승리에...""",4
주자들과,12
"돌아온다"",두산",4
타격에서는,4
"이의리,",4
유니폼을,60
3루서,8
"2021.04.16.,""'2번의",4
"2021.04.29.,""""""라커룸",4
"데뷔전"",2021프로야구",4
못하며,4
44홈런,4
베어스)가,8
바라보며,4
"고프..."",지난해",4
책임감,4
성장,8
선발등판했지만,4
쓰러진...,4
'박계범,4
베어스전까지,8
마란다와,4
프로야구],8
관계자는,84
몇,16
몰아치고,8
등판은,8
"대패,롯데",4
"기회"",장재영은",8
2.5게임,4
'짜릿한,28
노하우를,4
"GS칼텍스서울Kixx배구단,",44
'쐐기,4
뽑으며,8
잠실(LG,4
설욕…수아레즈,4
교체하자,8
"2021.04.22.,이대호",4
"안방마님',두산",4
등판인,8
필승맨’,4
악물고,36
등판이,12
"감상'[포토],""24일",4
"삼성,",52
양석찬이,4
건강한,8
막으며,4
'이게,20
공연을,184
한현희와,12
날린,10084
마스코트,16
'루키',8
[정태화,4
6득점',4
2피안타,40
최악의,32
진화',4
'고척돔,4
2015~2019년,8
미란다.,4
경기는,28
"2021.04.27.,""또",4
게임노트],24
"없다[MD포인트]"",""삼성",4
사진,60
"2021.04.30.,""KIA,",4
"[고척:스코어]"",키움은",8
1위로,12
"나선다"",""지난",4
내줄,4
진땀승,8
"2021.04.29.,""[사진]안권수,'쐐기를",8
강판…개인,4
다시,140
"2021.04.26.,""[잠실",4
"2021.04.27.,""키움히어로즈,",4
겸...,4
'가볍게,20
"투구,2021",12
"어때?""""",4
"유지.""",12
"그는...""",4
"[MK시선]"",지난",4
"탈출(종합)"",""두산",8
스카우트,4
김인태가,52
임찬규는,4
올렸다.올해,4
"노시환,",4
"주말...""",4
필승조,12
'이겨,4
"확신,",4
2루타로,24
타격전,4
김대유(30)의,4
"득점"",2021",8
극복하지,4
선발등판한,44
대전,160
"2021.04.16.,""류지현",28
9억원에,4
"몸매'"",두산",8
"2021.04.29.,[포토]",36
'시구,8
8피안타,36
발생한,8
2연패에,36
리드,32
시구자로,56
김원중,16
'실점으로,12
삼성라이온스는,4
선발등판해,124
땅볼.,4
앓았던,4
4피안타,32
장시환,4
부진,40
한현희의,4
심판에게,4
"아쉽네!"",""2021",8
"2021.04.20.,""[사진]오명진,'강한",4
하루,12
"2021.04.27.,""최일언",4
"눈빛'"",NC",4
"이레...""",4
홈런까지,4
"2021.04.18.,""[포토]김명신,",4
기대되는,4
인터뷰에,4
"좋아!"",2021",8
7회초,348
"질주’"",알테어는",4
'만루홈런,4
추후,4
바보',4
1번에,8
30일,1084
'7시즌,4
kt는,20
두산,127834
나쁘지도,4
브랜드와,4
역전에,4
한번,20
같다.,8
영원한,12
"허경민,""18일",16
"것"""""",시즌",4
"나고은,'시타하러",4
"2021.04.23.,""[사진]박석민,'찬스서",8
"2021.04.25.,치어리더",24
공기를,4
'몸에,4
써냈다.,12
호수비와,4
1위를,52
이도류…김성한,4
"없다'[포토],""18일",9980
강동연은,24
"2021.04.18.,""7년",4
날려,16
유재유가,12
"시구'"",29일",4
'1.5군,8
흔한,4
경기도,592
"안돼'"",""24일",4
2루타를,280
"2021.04.23.,""[사진]송명기,'이",4
콤보,4
"해야죠.""""",4
18시,8
"오재원·안재석,",4
"'악',""29일",4
"2021.04.23.,""[사진]최원준,'무실점",4
입단한,40
챙긴...,4
"설욕했어'[포토],""17일",4
1차전에서,116
강동연이,160
"2021.04.18.,오른쪽",4
송우현은...,4
KBO...,4
인사하는,4
놀란,4
한뼘,4
트윈스로,4
재현하나…김재환,4
"않았어!"",2021",4
팀에서의,4
따냈다.',4
"[고척:코멘트]"",키움은",4
서울에서,4
차로,36
호수비에,16
베어스’로,4
"미란다,""2021",12
들어오며,36
시즌에도,4
벌였다.,8
걸리지는,4
잠실)=천정환,224
"2021.04.30.,포수",4
차례,24
전반적,4
"페르난데스,""24일",4
롯데를,8
꺾어,4
"구세주되나"",'영건'",4
"2021.04.16.,켈리",36
"필요하다""""면서...""",4
만난다.,8
"호투로,",8
관한,4
사슬에서,4
피말리는,4
날렸다.,72
막아낸,24
"1위--하..."",■4월",4
5회...,4
대참사…한이닝,4
태그,4
맹활약과,4
유도하며,4
"2021.04.20.,""김준태,",4
관해,4
"이승진,24일",8
13대1로,28
"방심했나?"",2021프로야구",4
2연패와,4
"아웃,",8
경기나,4
것인지,4
"'쾅'"",""20일",4
입맛,4
얻어맞으며,4
승리·ERA,8
등판에,24
원심,52
에이스로,12
"올려야죠"""""",""양석환(30·두산",4
